,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots,Dist from Coit
168,4.0,15.0,blue-bikes,42.358155,-71.052163,Surface Rd at India St,2021-02-26T20:52:27.429000Z,,1614372388.0,1.0,1.0,151,,,,55.90910600000001
169,4.0,14.0,blue-bikes,42.344137,-71.052608,State Street at Channel Center,2021-02-26T20:52:27.430000Z,,1614371719.0,1.0,1.0,150,,,,55.894643
170,7.0,8.0,blue-bikes,42.345901,-71.063187,Ink Block - Harrison Ave at Herald St,2021-02-26T20:52:27.431000Z,,1614367677.0,1.0,1.0,152,,,,55.885828000000004
171,8.0,7.0,blue-bikes,42.40328056972533,-71.04762639859473,Chelsea St at Vine St,2021-02-26T20:52:27.270000Z,,1614333495.0,1.0,1.0,395,,,,55.95876817113061
172,0.0,13.0,blue-bikes,42.35317809186252,-71.04817356923377,Seaport Blvd at Sleeper St,2021-02-26T20:52:27.432000Z,,1614372013.0,1.0,1.0,157,,,,55.908118522628754
173,6.0,9.0,blue-bikes,42.32760387040573,-71.11089169979095,S Huntington Ave at Heath St,2021-02-26T20:52:27.434000Z,,1614331455.0,1.0,1.0,159,,,,55.81982617061478
174,25.0,2.0,blue-bikes,42.34734473177431,-71.1001680795016,Lansdowne T Stop,2021-02-26T20:52:27.253000Z,,1614360397.0,1.0,1.0,400,,,,55.85029065227271
175,7.0,7.0,blue-bikes,42.410346909767846,-71.05260457852637,Broadway at Maple St,2021-02-26T20:52:27.271000Z,,1614333179.0,1.0,1.0,394,,,,55.96085633124148
176,14.0,1.0,blue-bikes,42.39407223665884,-71.11133694648743,Community Path at Cedar Street,2021-02-26T20:52:27.214000Z,,1614371924.0,1.0,1.0,239,,,,55.88584929017142
177,10.0,9.0,blue-bikes,42.306539,-71.107669,Williams St at Washington St,2021-02-26T20:52:27.163000Z,,1614371822.0,1.0,1.0,279,,,,55.801984000000004
178,9.0,6.0,blue-bikes,42.39517150121575,-71.09850591982195,Broadway at Central St,2021-02-26T20:52:27.215000Z,,1614365847.0,1.0,1.0,234,,,,55.89977958139381
179,10.0,5.0,blue-bikes,42.3876281075134,-71.08318716287613,East Somerville Library (Broadway and Illinois),2021-02-26T20:52:27.216000Z,,1614364279.0,1.0,1.0,235,,,,55.907554944637276
180,9.0,6.0,blue-bikes,42.392232840046276,-71.07746601104736,Assembly Square T,2021-02-26T20:52:27.217000Z,,1614362909.0,1.0,1.0,236,,,,55.91788082899892
181,4.0,11.0,blue-bikes,42.34854543411198,-71.06559185315746,Shawmut Ave at Oak St W,2021-02-26T20:52:27.435000Z,,1614371964.0,1.0,1.0,399,,,,55.88606758095453
182,8.0,3.0,blue-bikes,42.304127927390155,-71.07929527759552,Four Corners - 157 Washington St,2021-02-26T20:52:27.218000Z,,1614331149.0,1.0,1.0,232,,,,55.82794664979464
183,15.0,2.0,blue-bikes,42.38267827521855,-71.143478951426,Fresh Pond Reservation,2021-02-26T20:52:27.425000Z,,1614369505.0,1.0,1.0,224,,,,55.84231332379255
184,10.0,9.0,blue-bikes,42.380857,-71.070629,Main St at Baldwin St,2021-02-26T20:52:27.402000Z,,1614354277.0,1.0,1.0,280,,,,55.91334200000001
185,2.0,16.0,blue-bikes,42.351146,-71.066289,Stuart St at Charles St,2021-02-26T20:52:27.437000Z,,1614370112.0,1.0,1.0,49,,,,55.88797100000001
186,5.0,14.0,blue-bikes,42.3436658245146,-71.08582377433777,Christian Science Plaza - Massachusetts Ave at Westland Ave,2021-02-26T20:52:27.438000Z,,1614371961.0,1.0,1.0,46,,,,55.86095605017684
187,5.0,10.0,blue-bikes,42.357143,-71.050699,Rowes Wharf at Atlantic Ave,2021-02-26T20:52:27.441000Z,,1614361636.0,1.0,1.0,43,,,,55.90955800000001
188,6.0,13.0,blue-bikes,42.363871,-71.050877,Lewis Wharf at Atlantic Ave,2021-02-26T20:52:27.441000Z,,1614369642.0,1.0,1.0,40,,,,55.91610800000001
189,8.0,18.0,blue-bikes,42.352261,-71.123831,Packard's Corner - Commonwealth Ave at Brighton Ave,2021-02-26T20:52:27.442000Z,,1614372733.0,1.0,1.0,41,,,,55.83154400000001
190,3.0,12.0,blue-bikes,42.374878467440965,-71.06383498767171,Main St at Thompson Sq,2021-02-26T20:52:27.309000Z,,1614348530.0,1.0,1.0,327,,,,55.91415747976926
191,15.0,0.0,blue-bikes,42.35169201885973,-71.11903488636017,Commonwealth Ave at Agganis Way,2021-02-26T20:52:27.385000Z,,1614372635.0,1.0,1.0,9,,,,55.835771132499566
192,10.0,5.0,blue-bikes,42.396386809455,-71.12011306006025,Grove St at Community Path,2021-02-26T20:52:27.310000Z,,1614366517.0,1.0,1.0,328,,,,55.87938774939476
193,7.0,12.0,blue-bikes,42.336448,-71.023739,Murphy Skating Rink - 1880 Day Blvd,2021-02-26T20:52:27.220000Z,,1614365246.0,1.0,1.0,146,,,,55.915822999999996
194,14.0,5.0,blue-bikes,42.332817,-71.081198,Washington St at Melnea Cass Blvd,2021-02-26T20:52:27.313000Z,,1614371023.0,1.0,1.0,200,,,,55.854733
195,9.0,10.0,blue-bikes,42.36575798214837,-71.07699394226073,Rogers St & Land Blvd,2021-02-26T20:52:27.221000Z,,1614368825.0,1.0,1.0,144,,,,55.891878039887644
196,11.0,8.0,blue-bikes,42.392766,-71.129042,Rindge Avenue - O'Neill Library,2021-02-26T20:52:27.222000Z,,1614372018.0,1.0,1.0,145,,,,55.86683800000001
197,15.0,8.0,blue-bikes,42.396105,-71.139459,Alewife Station at Russell Field,2021-02-26T20:52:27.223000Z,,1614363826.0,1.0,1.0,142,,,,55.85976
198,9.0,14.0,blue-bikes,42.369885,-71.069957,EF - North Point Park,2021-02-26T20:52:27.224000Z,,1614371871.0,1.0,1.0,143,,,,55.903042
199,9.0,8.0,blue-bikes,42.388966,-71.132788,Danehy Park,2021-02-26T20:52:27.225000Z,,1614372078.0,1.0,1.0,140,,,,55.859292
200,6.0,9.0,blue-bikes,42.363560158429884,-71.08216792345047,Kendall Street,2021-02-26T20:52:27.226000Z,,1614368352.0,1.0,1.0,141,,,,55.88450623497942
201,10.0,5.0,blue-bikes,42.379772,-71.027448,Chelsea St at Saratoga St,2021-02-26T20:52:27.318000Z,,1614331417.0,1.0,1.0,209,,,,55.955438
202,10.0,5.0,blue-bikes,42.35057,-71.166491,Oak Square - 615 Washington St,2021-02-26T20:52:27.319000Z,,1614365958.0,1.0,1.0,208,,,,55.78719300000001
203,9.0,8.0,blue-bikes,42.363796,-71.129164,175 N Harvard St,2021-02-26T20:52:27.227000Z,,1614370272.0,1.0,1.0,149,,,,55.837746
204,14.0,5.0,blue-bikes,42.386844,-71.09812,Somerville City Hall,2021-02-26T20:52:27.320000Z,,1614372445.0,1.0,1.0,77,,,,55.891838000000014
205,13.0,4.0,blue-bikes,42.366426,-71.105495,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,2021-02-26T20:52:27.321000Z,,1614372731.0,1.0,1.0,76,,,,55.864045
206,8.0,7.0,blue-bikes,42.36346469304347,-71.10057324171066,Lafayette Square at Mass Ave / Main St / Columbia St,2021-02-26T20:52:27.322000Z,,1614369393.0,0.0,0.0,75,,,,55.86600545133281
207,8.0,11.0,blue-bikes,42.373268,-71.118579,Harvard Square at Mass Ave/ Dunster,2021-02-26T20:52:27.323000Z,,1614372667.0,1.0,1.0,74,,,,55.85780300000001
208,0.0,15.0,blue-bikes,42.373231,-71.120886,Harvard Square at Brattle St / Eliot St,2021-02-26T20:52:27.324000Z,,1614372249.0,1.0,1.0,73,,,,55.855459
209,8.0,15.0,blue-bikes,42.36224178650923,-71.0831107199192,One Broadway / Kendall Sq at Main St / 3rd St,2021-02-26T20:52:27.325000Z,,1614372514.0,1.0,1.0,72,,,,55.88224506659003
210,10.0,13.0,blue-bikes,42.383405,-71.107593,Conway Park - Somerville Avenue,2021-02-26T20:52:27.326000Z,,1614370155.0,1.0,1.0,71,,,,55.878926000000014
211,0.0,22.0,blue-bikes,42.3722168027866,-71.12188071012497,Harvard Kennedy School at Bennett St / Eliot St,2021-02-26T20:52:27.327000Z,,1614371205.0,1.0,1.0,70,,,,55.85345009266164
212,9.0,6.0,blue-bikes,42.316966,-71.104374,Stony Brook T Stop,2021-02-26T20:52:27.403000Z,,1614372266.0,1.0,1.0,282,,,,55.815706
213,4.0,10.0,blue-bikes,42.40725945172653,-71.05546381333625,Everett Square (Broadway at Chelsea St),2021-02-26T20:52:27.367000Z,,1614333563.0,1.0,1.0,389,,,,55.95490963839029
214,9.0,6.0,blue-bikes,42.34135615767354,-71.08336953450817,Mass Ave T Station,2021-02-26T20:52:27.252000Z,,1614371764.0,1.0,1.0,404,,,,55.86110062316538
215,7.0,15.0,blue-bikes,42.374124549426526,-71.05481199938367,Charlestown Navy Yard,2021-02-26T20:52:27.385000Z,,1614371538.0,1.0,1.0,356,,,,55.92242655004286
216,16.0,1.0,blue-bikes,42.385223935870535,-71.01063068965232,Bennington St at Constitution Beach,2021-02-26T20:52:27.387000Z,,1614333157.0,1.0,1.0,355,,,,55.97770724621822
217,13.0,2.0,blue-bikes,42.2773889,-71.09325,Mattapan Library,2021-02-26T20:52:27.388000Z,,1614332946.0,0.0,0.0,353,,,,55.787252900000006
218,6.0,9.0,blue-bikes,42.348278385426255,-71.08044855314802,Ring Rd,2021-02-26T20:52:27.389000Z,,1614371919.0,1.0,1.0,352,,,,55.87094383227824
219,10.0,5.0,blue-bikes,42.35276620545606,-71.15988485533308,Faneuil St at Arlington St,2021-02-26T20:52:27.390000Z,,1614372589.0,1.0,1.0,351,,,,55.795995350122986
220,11.0,6.0,blue-bikes,42.2873611,-71.071111,Codman Square Library,2021-02-26T20:52:27.391000Z,,1614333185.0,1.0,1.0,350,,,,55.8193641
221,5.0,10.0,blue-bikes,42.333922701369964,-71.10446508982932,One Brigham Circle,2021-02-26T20:52:27.392000Z,,1614370861.0,1.0,1.0,359,,,,55.83257161154065
222,8.0,11.0,blue-bikes,42.380429474494896,-71.06055721676967,Medford St at Charlestown BCYF,2021-02-26T20:52:27.393000Z,,1614370682.0,1.0,1.0,358,,,,55.922986257725235
223,18.0,1.0,blue-bikes,42.362811,-71.056067,Cross St at Hanover St,2021-02-26T20:52:27.439000Z,,1614372578.0,1.0,1.0,47,,,,55.90985800000001
224,2.0,16.0,blue-bikes,42.329842993518085,-71.08386572459494,Dudley Square - Bolling Building,2021-02-26T20:52:27.409000Z,,1614332067.0,1.0,1.0,56,,,,55.84909126892315
225,9.0,8.0,blue-bikes,42.335958979433094,-71.04622899561036,W Broadway at Dorchester St,2021-02-26T20:52:27.330000Z,,1614372670.0,1.0,1.0,121,,,,55.892843983822736
226,7.0,12.0,blue-bikes,42.36955297756508,-71.08579014980933,Kennedy-Longfellow School 158 Spring St,2021-02-26T20:52:27.342000Z,,1614370632.0,1.0,1.0,413,,,,55.886876827755756
227,17.0,6.0,blue-bikes,42.39790817368333,-71.14797130814623,Discovery Park - 30 Acorn Park Drive,2021-02-26T20:52:27.334000Z,,1614364004.0,1.0,1.0,414,,,,55.85305086553711
228,10.0,5.0,blue-bikes,42.38717463348314,-71.08714388528824,Edgerly Education Center,2021-02-26T20:52:27.254000Z,,1614362602.0,1.0,1.0,408,,,,55.903144748194904
229,12.0,7.0,blue-bikes,42.34954403114251,-71.0724207387284,Stuart St at Berkeley St,2021-02-26T20:52:27.335000Z,,1614372320.0,1.0,1.0,415,,,,55.880237292414115
230,18.0,5.0,blue-bikes,42.36041774637169,-71.05752243543975,Congress St at Boston City Hall,2021-02-26T20:52:27.440000Z,,1614372730.0,1.0,1.0,44,,,,55.90600931093194
231,7.0,8.0,blue-bikes,42.37544912547037,-71.03918548682486,Central Square East Boston,2021-02-26T20:52:27.344000Z,,1614304283.0,1.0,1.0,419,,,,55.93937763864551
232,10.0,5.0,blue-bikes,42.278811581565975,-71.11687703062671,American Legion Hwy at Canterbury St,2021-02-26T20:52:27.418000Z,,1614271315.0,1.0,1.0,422,,,,55.76504855093927
233,7.0,20.0,blue-bikes,42.35294569782581,-71.05656400803126,Surface Rd at Summer St,2021-02-26T20:52:27.421000Z,,1614371053.0,1.0,1.0,426,,,,55.899495689794556
234,10.0,6.0,blue-bikes,42.3193094317828,-71.09639923859504,The Dimock Center,2021-02-26T20:52:27.419000Z,,1614294517.0,1.0,1.0,425,,,,55.82602419318776
235,17.0,2.0,blue-bikes,42.3060456272408,-71.11570891001975,Jamaica St at South St,2021-02-26T20:52:27.420000Z,,1614333267.0,1.0,1.0,424,,,,55.793450717221056
236,14.0,5.0,blue-bikes,42.286331991127746,-71.15344755369732,Centre St at W. Roxbury Post Office,2021-02-26T20:52:27.192000Z,,1614247094.0,1.0,1.0,432,,,,55.73599843743043
237,17.0,2.0,blue-bikes,42.28277901074054,-71.15728851416861,Centre St at Parkway YMCA,2021-02-26T20:52:27.193000Z,,1614333559.0,1.0,1.0,433,,,,55.72860449657193
238,15.0,4.0,blue-bikes,42.277484442008216,-71.16341467955863,Spring St at Powell St,2021-02-26T20:52:27.191000Z,,1614333480.0,1.0,1.0,434,,,,55.717183762449594
239,14.0,5.0,blue-bikes,42.37207657915397,-71.08995433905875,Berkshire Street at Cambridge Street,2021-02-26T20:52:27.190000Z,,1614371730.0,1.0,1.0,437,,,,55.885236240095225
240,11.0,8.0,blue-bikes,42.31218918475612,-71.03648586203235,University of Massachusetts Boston - Campus Center,2021-02-26T20:52:27.209000Z,,1614371384.0,1.0,1.0,92,,,,55.878817322723776
241,6.0,9.0,blue-bikes,42.36774122306014,-71.0333597474255,Maverick St at Massport Path,2021-02-26T20:52:27.189000Z,,1614333476.0,1.0,1.0,436,,,,55.937495475634655
242,10.0,7.0,blue-bikes,42.356560923089404,-71.14167537549292,Boston Landing,2021-02-26T20:52:27.168000Z,,1614360695.0,1.0,1.0,440,,,,55.817999547596486
243,2.0,17.0,blue-bikes,42.384452256358436,-71.07514854529654,Sullivan Square,2021-02-26T20:52:27.167000Z,,1614371665.0,1.0,1.0,441,,,,55.9124177110619
244,14.0,5.0,blue-bikes,42.332862884862635,-71.09218861916816,Whittier St Health Center,2021-02-26T20:52:27.165000Z,,1614333502.0,1.0,1.0,443,,,,55.843788265694485
245,12.0,3.0,blue-bikes,42.29606704649873,-71.11601199963843,Hyde Park Ave at Walk Hill St,2021-02-26T20:52:27.166000Z,,1614372572.0,1.0,1.0,442,,,,55.7831690468603
246,9.0,10.0,blue-bikes,42.36079296858265,-71.07118962337152,Charles Circle - Charles St at Cambridge St,2021-02-26T20:52:27.368000Z,,1614371611.0,1.0,1.0,60,,,,55.89271734521113
247,0.0,11.0,blue-bikes,42.34960945333059,-71.10391523698127,700 Commonwealth Ave.,2021-02-26T20:52:27.170000Z,,1614371742.0,1.0,1.0,446,,,,55.848808216349326
248,13.0,6.0,blue-bikes,42.31886468217537,-71.04536797860419,Geiger Gibson Community Health Center,2021-02-26T20:52:27.171000Z,,1614359905.0,1.0,1.0,445,,,,55.87661070357118
249,9.0,6.0,blue-bikes,42.38567578752914,-71.11412136298895,Wilson Square,2021-02-26T20:52:27.204000Z,,1614370930.0,1.0,1.0,99,,,,55.87466842454019
250,7.0,8.0,blue-bikes,42.41427294293992,-71.04479655659816,Glendale Square (Ferry St at Broadway),2021-02-26T20:52:27.265000Z,,1614333485.0,1.0,1.0,392,,,,55.972590386341764
251,8.0,11.0,blue-bikes,42.33274392304887,-71.11626680949485,Brookline Village - Station Street at MBTA,2021-02-26T20:52:27.276000Z,,1614372661.0,1.0,1.0,86,,,,55.819591113554026
252,10.0,9.0,blue-bikes,42.34474224772802,-71.07648162175792,Columbus Ave at W. Canton St,2021-02-26T20:52:27.341000Z,,1614371234.0,1.0,1.0,417,,,,55.871374625970105
253,0.0,0.0,blue-bikes,42.36435589027983,-71.0695936904267,Blossom St at Charles St,2021-02-26T20:52:27.340000Z,,86400.0,1.0,1.0,416,,,,55.89787619985314
254,5.0,9.0,blue-bikes,42.341574718737476,-71.06890439987183,Washington St at Waltham St,2021-02-26T20:52:27.244000Z,,1614371331.0,1.0,1.0,26,,,,55.875784318865655
255,14.0,1.0,blue-bikes,42.36125721646537,-71.06528744101524,Cambridge St at Joy St,2021-02-26T20:52:27.203000Z,,1614372489.0,1.0,1.0,6,,,,55.89908377545013
256,11.0,4.0,blue-bikes,42.39778339961249,-71.10594004465383,Magoun Square at Trum Field,2021-02-26T20:52:27.230000Z,,1614367808.0,1.0,1.0,137,,,,55.89495735495866
257,6.0,9.0,blue-bikes,42.343690557197476,-71.10235286881107,Landmark Center - Brookline Ave at Park Dr,2021-02-26T20:52:27.183000Z,,1614371470.0,1.0,1.0,32,,,,55.844451688386414
258,16.0,3.0,blue-bikes,42.34679008347347,-71.14549813806661,The Overlook at St. Gabriel's,2021-02-26T20:52:27.169000Z,,1614365477.0,1.0,1.0,447,,,,55.80440594540686
259,4.0,11.0,blue-bikes,42.34740620525209,-71.08678414955648,Boylston St at Massachusetts Ave,2021-02-26T20:52:27.407000Z,,1614372173.0,1.0,1.0,55,,,,55.86373605569562
260,11.0,0.0,blue-bikes,42.414962648832656,-71.05279301009432,Hale Park,2021-02-26T20:52:27.164000Z,,1614333550.0,1.0,1.0,448,,,,55.96528363873834
261,2.0,13.0,blue-bikes,42.41143222973408,-71.06823265090497,7 Acre Park,2021-02-26T20:52:27.366000Z,,1614357168.0,1.0,1.0,387,,,,55.94631357882911
262,3.0,20.0,blue-bikes,42.3598253979878,-71.05979576244862,Government Center - Cambridge St at Court St,2021-02-26T20:52:27.317000Z,,1614362981.0,1.0,1.0,206,,,,55.90314363553919
263,10.0,2.0,blue-bikes,42.372076114722866,-71.15683130688922,Coolidge Sq.,2021-02-26T20:52:27.282000Z,,1614371741.0,1.0,1.0,455,,,,55.818358807833654
264,1.0,10.0,blue-bikes,42.365260317694485,-71.18573324459247,Watertown Sq,2021-02-26T20:52:27.281000Z,,1614351714.0,1.0,1.0,458,,,,55.78264107310202
265,13.0,6.0,blue-bikes,42.38294430172271,-71.12449831038248,Graham and Parks School – Linnaean St at Walker St,2021-02-26T20:52:27.283000Z,,1614372455.0,1.0,1.0,456,,,,55.861559991340236
266,3.0,16.0,blue-bikes,42.39239749145834,-71.15058331757609,Smith Pl at Wilson Rd,2021-02-26T20:52:27.379000Z,,1614362919.0,1.0,1.0,463,,,,55.84492817388225
267,3.0,8.0,blue-bikes,42.36068455768156,-71.20146199598821,Nonantum Library,2021-02-26T20:52:27.376000Z,,1614247057.0,1.0,1.0,468,,,,55.76233656169335
268,8.0,2.0,blue-bikes,42.35389024396587,-71.19943707257335,Washington St at Crafts St,2021-02-26T20:52:27.377000Z,,1614333505.0,1.0,1.0,467,,,,55.75756717139253
269,6.0,5.0,blue-bikes,42.35574334805774,-71.18641942508475,Centre St at Washington St,2021-02-26T20:52:27.378000Z,,1614333528.0,1.0,1.0,466,,,,55.772437922973
270,6.0,5.0,blue-bikes,42.32956868185623,-71.19367271661758,Union St at Herrick Rd – Newton Centre Green Line,2021-02-26T20:52:27.455000Z,,1614247074.0,1.0,1.0,470,,,,55.73900996523865
271,10.0,1.0,blue-bikes,42.35711920909866,-71.1860453666327,Bacon St at Washington St,2021-02-26T20:52:27.375000Z,,1614333557.0,1.0,1.0,469,,,,55.77418784246597
272,2.0,27.0,blue-bikes,42.3525760946701,-71.06764405041758,Boylston St at Charles St,2021-02-26T20:52:27.457000Z,,1614368555.0,1.0,1.0,476,,,,55.88804604425252
273,16.0,3.0,blue-bikes,42.37057753242139,-71.03558540113227,Gove St at Orleans St,2021-02-26T20:52:27.460000Z,,1614370901.0,1.0,1.0,478,,,,55.93810613128913
274,21.0,5.0,blue-bikes,42.36085937353302,-71.08551858007559,MIT Hayward St at Amherst St,2021-02-26T20:52:27.453000Z,,1614371581.0,1.0,1.0,472,,,,55.878454793457436
275,2.0,9.0,blue-bikes,42.36277388549605,-71.15764854490408,Arsenal Yards,2021-02-26T20:52:27.459000Z,,1614371019.0,1.0,1.0,475,,,,55.808239340591975
276,9.0,2.0,blue-bikes,42.34947178098653,-71.22000678911718,West Newton Armory,2021-02-26T20:52:27.458000Z,,1614333522.0,1.0,1.0,474,,,,55.73257899186936
277,10.0,5.0,blue-bikes,42.412504507772105,-71.05842225271772,Swan St. Park,2021-02-26T20:52:27.264000Z,,1614333545.0,1.0,1.0,393,,,,55.95719625505439
278,0.0,15.0,blue-bikes,42.4093300667225,-71.06381878293178,Wasgatt Playground,2021-02-26T20:52:27.269000Z,,1614368133.0,1.0,1.0,396,,,,55.948625283790726
279,2.0,17.0,blue-bikes,42.363003781560096,-71.08974037706501,Galileo Galilei Way at Main Street,2021-02-26T20:52:27.461000Z,,1614371927.0,1.0,1.0,479,,,,55.87637740449509
280,3.0,8.0,blue-bikes,42.40016804853787,-71.14456963094199,Thorndike Field at Minuteman Bikeway,2021-02-26T20:52:27.452000Z,,1614306529.0,1.0,1.0,480,,,,55.85871241759589
281,12.0,7.0,blue-bikes,42.341780891371904,-71.03987016504107,645 Summer St,2021-02-26T20:52:27.451000Z,,1614333525.0,1.0,1.0,481,,,,55.90502472633084
282,4.0,7.0,blue-bikes,42.406161241322444,-71.06041654944418,Kearins Playground,2021-02-26T20:52:27.450000Z,,1614333509.0,1.0,1.0,482,,,,55.948858691878264
283,17.0,10.0,blue-bikes,42.36054174140606,-71.08669817447662,MIT Carleton St at Amherst St,2021-02-26T20:52:27.456000Z,,1614372717.0,1.0,1.0,471,,,,55.87695756692944
284,12.0,4.0,blue-bikes,42.364119035231525,-71.02876782417297,Porzio Park,2021-02-26T20:52:27.449000Z,,1614333158.0,1.0,1.0,483,,,,55.938465211058556
285,3.0,5.0,blue-bikes,42.374079742097614,-71.03276392826956,Airport T Stop - Bremen St at Brooks St,2021-02-26T20:52:27.395000Z,,1614356719.0,1.0,1.0,214,,,,55.94442981382806
286,7.0,4.0,blue-bikes,42.40741,-71.0139,Revere City Hall,2021-02-26T20:52:27.447000Z,,1614247090.0,1.0,1.0,485,,,,55.996624
287,6.0,5.0,blue-bikes,42.408088,-71.008942,Revere Public Library,2021-02-26T20:52:27.448000Z,,1614333490.0,1.0,1.0,484,,,,56.00226
288,10.0,9.0,blue-bikes,42.392525,-71.105587,Community Path at Lowell St,2021-02-26T20:52:27.445000Z,,1614371167.0,1.0,1.0,487,,,,55.890052000000004
289,3.0,8.0,blue-bikes,42.330528,-71.192861,Langley Lot,2021-02-26T20:52:27.446000Z,,1614333478.0,1.0,1.0,486,,,,55.74078100000001
290,12.0,4.0,blue-bikes,42.379295,-71.027733,Day Sq,2021-02-26T20:52:27.443000Z,,1614357027.0,1.0,1.0,489,,,,55.954676000000006
291,11.0,5.0,blue-bikes,42.324173,-71.10196,Martha Eliot Health Center,2021-02-26T20:52:27.444000Z,,1614367128.0,1.0,1.0,488,,,,55.825327
292,7.0,7.0,blue-bikes,42.349600498642076,-71.2262749671936,West Newton,2021-02-26T20:52:27.454000Z,,1614247117.0,1.0,1.0,473,,,,55.72643953144848
293,13.0,5.0,blue-bikes,42.286012,-71.090986,Blue Hill Ave at Havelock St,2021-02-26T20:52:27.238000Z,,1614351730.0,1.0,1.0,490,,,,55.798140000000004
294,6.0,9.0,blue-bikes,42.300664,-71.060295,Fields Corner T Stop,2021-02-26T20:52:27.404000Z,,1614368211.0,1.0,1.0,260,,,,55.843483000000006
295,7.0,12.0,blue-bikes,42.339194,-71.06975,Harrison Ave at E. Dedham St,2021-02-26T20:52:27.239000Z,,1614372517.0,1.0,1.0,491,,,,55.872558000000005
296,7.0,8.0,blue-bikes,42.346197076555455,-71.10728681087494,St Mary's,2021-02-26T20:52:27.219000Z,,1614371353.0,1.0,1.0,233,,,,55.84202426568052
297,12.0,3.0,blue-bikes,42.368019,-71.1242,Harvard Stadium: N. Harvard St at Soldiers Field Rd,2021-02-26T20:52:27.240000Z,,1614371834.0,1.0,1.0,492,,,,55.846933
298,13.0,4.0,blue-bikes,42.28887,-71.095003,2 Hummingbird Lane at Olmsted Green,2021-02-26T20:52:27.241000Z,,1614333201.0,1.0,1.0,493,,,,55.796981
299,4.0,14.0,blue-bikes,42.379584,-71.095236,Union Square - Somerville,2021-02-26T20:52:27.328000Z,,1614372481.0,1.0,1.0,78,,,,55.887462000000006
300,9.0,2.0,blue-bikes,42.367621,-71.187936,Watertown Town Hall,2021-02-26T20:52:27.234000Z,,1614372484.0,1.0,1.0,494,,,,55.78279900000001
301,0.0,0.0,blue-bikes,42.390449490184295,-71.10855950047153,Somerville Hospital,2021-02-26T20:52:27.433000Z,,86400.0,1.0,1.0,156,,,,55.88500398971277
302,8.0,11.0,blue-bikes,42.380078,-71.090098,Union Square East (Temp Winter Station),2021-02-26T20:52:27.235000Z,,1614371015.0,1.0,1.0,495,,,,55.893094000000005
303,10.0,5.0,blue-bikes,42.398444,-71.107833,Trum Field @ Cedar St (Temp Winter Station),2021-02-26T20:52:27.349000Z,,1614353015.0,1.0,1.0,496,,,,55.893725
304,10.0,5.0,blue-bikes,42.381056,-71.087083,Washington St @ New Washington St (Temp Winter Station),2021-02-26T20:52:27.350000Z,,1614361332.0,1.0,1.0,497,,,,55.897087
